,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
1920,Dammam,   حي ضاحية الملك فهد ,East,250,0,5,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
1921,Dammam,   حي ضاحية الملك فهد ,West,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
1922,Dammam,   حي الشعلة ,West,345,4,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,60000
1923,Dammam,   حي ضاحية الملك فهد ,Northwest,250,0,5,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
1924,Dammam,   حي ضاحية الملك فهد ,East,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35000
1925,Dammam,   حي الشعلة ,South,300,5,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,60000
1926,Dammam,   حي الريان ,South,400,14,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,70000
1927,Dammam,   حي جامعة الدمام ,South,375,4,4,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,90000
1928,Dammam,   حي الشاطئ الغربي ,East,1000,9,5,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,165000
1929,Dammam,   حي طيبة ,East,200,0,5,5,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,43000
1930,Dammam,   حي النورس ,South,800,0,3,5,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,150000
1931,Dammam,   حي الشاطئ الغربي ,North,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,75000
1932,Dammam,   حي ضاحية الملك فهد ,East,250,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
1933,Dammam,   حي ضاحية الملك فهد ,East,250,0,7,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
1934,Dammam,   حي الشعلة ,West,500,0,4,5,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,115000
1935,Dammam,   حي طيبة ,Northeast,435,9,6,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,60000
1936,Dammam,   حي الشاطئ الغربي ,East,300,16,3,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,60000
1937,Dammam,   حي الشاطئ الشرقي ,East,560,11,7,5,2,1,1,0,1,1,1,1,0,1,1,0,1,0,1,105000
1938,Dammam,   حي الندى ,North,455,5,7,5,3,1,1,0,1,0,0,1,0,0,0,1,1,0,1,80000
1939,Dammam,   حي ضاحية الملك فهد ,West,340,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
1940,Dammam,   حي ضاحية الملك فهد ,West,340,0,5,5,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,55000
1941,Dammam,   حي ضاحية الملك فهد ,South,250,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
1942,Dammam,   حي ضاحية الملك فهد ,West,250,5,5,4,2,1,1,0,1,0,0,1,0,1,0,1,1,1,0,32000
1943,Dammam,   حي ضاحية الملك فهد ,Southeast,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
1944,Dammam,   حي ضاحية الملك فهد ,East,250,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
1945,Dammam,   حي المدينة الصناعية الثانية ,North,500,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
1946,Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,30000
1947,Dammam,   حي طيبة ,South,375,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
1948,Dammam,   حي الشعلة ,South,375,2,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
1949,Dammam,   حي ضاحية الملك فهد ,East,300,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,1,0,0,40000
1950,Dammam,   حي المنار ,Northeast,360,3,6,5,4,1,1,0,1,0,1,1,0,1,0,1,1,0,0,67000
1951,Dammam,   حي ضاحية الملك فهد ,North,400,0,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
1952,Dammam,   حي ضاحية الملك فهد ,North,250,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
1954,Dammam,   حي ضاحية الملك فهد ,North,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
1955,Dammam,   حي الشعلة ,North,300,3,5,5,2,1,1,0,1,0,1,1,0,0,0,1,1,0,0,55000
1956,Dammam,   حي ضاحية الملك فهد ,South,250,0,4,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,34000
1957,Dammam,   حي جامعة الدمام ,East,250,5,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,55000
1958,Dammam,   حي طيبة ,North,375,6,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,1,1,60000
1959,Dammam,   حي طيبة ,North,370,2,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
1960,Dammam,   حي الشعلة ,North,300,6,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
1961,Dammam,   حي الفيصلية ,Northeast,190,0,3,4,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,65000
1962,Dammam,   حي الندى ,North,320,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,60000
1963,Dammam,   حي طيبة ,South,300,4,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115000
1964,Dammam,   حي النورس ,West,125,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,35000
1965,Dammam,   حي الندى ,North,330,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,85000
1966,Dammam,   حي ضاحية الملك فهد ,West,250,2,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
1967,Dammam,   حي المنار ,North,350,0,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,90000
1968,Dammam,   حي ضاحية الملك فهد ,North,500,0,7,4,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,46000
1969,Dammam,   حي النخيل ,South,400,20,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55000
1970,Dammam,   حي ضاحية الملك فهد ,East,250,0,7,5,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,36000
1972,Dammam,   حي الشعلة ,West,304,0,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
1973,Dammam,   حي ضاحية الملك فهد ,East,250,3,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,35000
1974,Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,800000
1975,Dammam,   حي ضاحية الملك فهد ,South,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
1976,Dammam,   حي الندى ,North,420,5,5,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
2742,Khobar,   حي العليا ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
2743,Khobar,   حي الحزام الاخضر ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
2744,Khobar,   حي الصواري ,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
2745,Khobar,   حي الراكة الجنوبية ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
2746,Khobar,   حي الصواري ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
2747,Khobar,   حي التحلية ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
2748,Khobar,   حي البحيرة ,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
2749,Khobar,   حي الحزام الاخضر ,Southeast,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
2750,Khobar,   حي مدينة العمال ,Southeast,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
2751,Khobar,   حي التحلية ,Northeast,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
2752,Khobar,   حي اللؤلؤ ,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
2753,Khobar,   حي الكورنيش ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
2754,Khobar,   حي المدينة الرياضية ,Southwest,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
2755,Khobar,   حي التحلية ,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
2756,Khobar,   حي اللؤلؤ ,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
2757,Khobar,   حي الصواري ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
2758,Khobar,   حي اللؤلؤ ,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
2759,Khobar,   حي الكورنيش ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
2760,Khobar,   حي الامواج ,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
2761,Khobar,   حي الخزامى ,West,750,4,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,130000
2762,Khobar,   حي اللؤلؤ ,South,315,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,49950
2763,Khobar,   حي اليرموك ,West,350,5,4,5,3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,120000
2764,Khobar,   حي الامواج ,West,437,0,4,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1,70000
2765,Khobar,   حي الراكة الجنوبية ,East,280,10,3,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,58000
2766,Khobar,   حي الجسر ,East,500,15,7,5,2,1,0,1,0,1,1,0,0,1,0,0,1,0,1,65000
2767,Khobar,   حي قرطبة ,North,250,0,5,4,3,1,1,0,1,1,1,0,1,1,0,0,1,0,0,95000
2768,Khobar,   حي قرطبة ,North,250,0,5,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,75000
2769,Khobar,   حي التحلية ,West,300,9,5,5,4,1,1,0,1,0,1,0,0,1,0,1,1,0,0,50000
2770,Khobar,   حي السفن ,North,525,21,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,30000
2771,Khobar,   حي الامواج ,West,420,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,65000
2772,Khobar,   حي الشراع ,East,250,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,50000
2773,Khobar,   حي العليا ,East,348,11,5,5,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,60000
2774,Khobar,   حي الحزام الذهبي ,West,250,4,5,4,2,1,0,1,1,0,1,1,0,1,0,0,1,0,0,70000
2775,Khobar,   حي البحيرة ,North,300,0,4,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,45000
2776,Khobar,   حي العقربية ,Southeast,450,12,4,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,170000
2777,Khobar,   حي الخزامى ,East,300,10,5,5,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,60000
2778,Khobar,   حي اللؤلؤ ,East,250,0,4,4,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,45000
2779,Khobar,   حي التحلية ,East,400,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000
2780,Khobar,   حي التحلية ,South,300,0,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000
2781,Khobar,   حي العقيق ,South,515,0,4,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,1,40000
2782,Khobar,   حي الصواري ,North,300,0,6,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,45000
2783,Khobar,   حي الراكة الجنوبية ,East,300,3,4,4,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,65000
2784,Khobar,   حي العقيق ,North,330,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,47000
2785,Khobar,   حي العقيق ,North,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,45000
2786,Khobar,   حي الخبر الشمالية ,East,111,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,40000
2787,Khobar,   حي المرجان ,Southwest,170,3,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,150000
2788,Khobar,   حي العقيق ,North,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,48000
2789,Khobar,   حي الصواري ,Northwest,385,0,3,3,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,45000
2790,Khobar,   حي قرطبة ,East,400,5,7,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,110000
2791,Khobar,   حي العقيق ,Northeast,425,2,3,5,2,1,0,0,1,1,1,0,1,1,0,0,1,0,1,95000
2792,Khobar,   حي الراكة الجنوبية ,East,750,30,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
2793,Khobar,   حي الراكة الجنوبية ,East,250,2,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,75000
2794,Khobar,   حي الحزام الذهبي ,West,700,14,5,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,0,180000
2795,Khobar,   حي اللؤلؤ ,North,315,0,5,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,40000
2796,Khobar,   حي الشراع ,Northeast,312,0,6,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
2797,Khobar,   حي الخزامى ,South,375,7,5,4,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
2798,Khobar,   حي الاندلس ,East,360,7,5,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,160000
2799,Khobar,   حي مدينة العمال ,East,700,18,5,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,1,90000
2800,Khobar,   حي الحزام الذهبي ,East,500,21,5,4,4,1,1,1,1,0,0,1,0,1,0,1,1,0,1,120000
2801,Khobar,   حي الصواري ,West,375,0,7,5,2,1,1,1,0,1,0,0,0,1,0,1,1,0,0,65000
2802,Khobar,   حي الامواج ,North,420,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,1,60000
2803,Khobar,   حي الصواري ,North,382,0,3,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,60000
2804,Khobar,   حي التحلية ,Three Streets,205,8,3,4,2,1,1,0,0,1,1,0,1,1,0,0,1,0,0,80000
2805,Khobar,   حي البحيرة ,Northeast,375,0,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,0,1,75000
2806,Khobar,   حي اليرموك ,West,320,13,4,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
2807,Khobar,   حي قرطبة ,North,240,0,4,4,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,90000
2808,Khobar,   حي الشراع ,East,500,2,5,5,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,65000
2809,Khobar,   حي البحيرة ,East,400,0,7,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,80000
2810,Khobar,   حي التحلية ,East,267,3,4,5,3,1,1,0,1,0,1,0,1,1,0,1,1,0,0,60000
2811,Khobar,   حي الصواري ,West,390,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,60000
2812,Khobar,   حي المدينة الرياضية ,North,250,5,4,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000
2813,Khobar,   حي الحزام الذهبي ,West,140,15,3,3,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,55000
2814,Khobar,   حي الجوهرة ,Southeast,245,8,3,4,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,100000
2815,Khobar,   حي المدينة الرياضية ,Southwest,1152,19,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,150000
2816,Khobar,   حي العقيق ,West,380,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,46000
2817,Khobar,   حي مدينة العمال ,East,300,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80000
2818,Khobar,   حي العقربية ,North,420,20,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55000
2819,Khobar,   حي الشراع ,Northeast,437,3,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,80000
2820,Khobar,   حي اللؤلؤ ,North,200,0,3,4,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,50000
2821,Khobar,   حي الجسر ,East,400,16,7,5,2,1,0,1,1,1,1,1,0,1,0,0,1,0,0,75000
2822,Khobar,   حي الثقبة ,West,325,20,4,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,1,85000
2823,Khobar,   حي الخزامى ,East,200,9,1,4,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,65000
2824,Khobar,   حي العقيق ,North,2226,0,4,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,80000
